"id","item_id","latitude","longitude","zoom_level","map_type","address"
1070,887,43.6044622,1.4442469,8,Photon,Toulouse+(Haute-Garonne) 
1071,888,48.8437412,2.219344,8,Photon,Saint-Cloud+(Hauts-de-Seine) 
1072,890,48.8566101,2.3514992,8,Photon,Paris 
1073,891,48.8566101,2.3514992,8,Photon,Paris 
1074,892,43.6112422,3.8767337,8,Photon,Montpellier+(Hérault) 
1075,893,48.8566101,2.3514992,8,Photon,Paris 
1076,894,48.871801250000004,2.357786168890904,13,Leaflet,Paris+(10ème+arrondissement) 
1077,895,48.8566101,2.3514992,8,Photon,Paris 
1078,896,47.7477336,-3.3660907,8,Photon,Lorient+(Morbihan) 
1079,897,45.4701125,4.4670802,8,Photon,"Montaud+(Saint-Étienne,+Loire). "
1080,898,44.9129225,8.615321,8,Leaflet,Alessandria+(Piémont)
1081,899,48.8566101,2.3514992,8,Photon,Paris 
1082,900,45.7578137,4.8320114,8,Photon,Lyon+(Rhône) 
1083,901,47.8346552,0.7525544,8,Photon,Bessé-sur-Braye+(Sarthe) 
1084,902,50.4211951,2.6726813,8,Photon,Bouvigny-Boyeffles+(Pas-de-Calais). 
1085,903,43.6044622,1.4442469,8,Photon,Toulouse+(Haute-Garonne) 
1086,904,49.1043397,6.7071754,8,Photon,Saint-Avold+(Moselle) 
1087,905,48.1484916,-3.8917933,8,Photon,Londres+(Grande-Bretagne) 
1088,906,48.922788,2.2543577,8,Photon,Colombes+(Hauts+de+Seine) 
1089,907,48.8566101,2.3514992,8,Photon,Paris 
1090,908,43.6044622,1.4442469,8,Photon,Toulouse+(Haute-Garonne) 
1091,910,45.4401467,4.3873058,8,Photon,Saint-Étienne+(Loire) 
1092,911,48.568207,0.005425,8,Photon,Tanville+(Orne) 
1093,912,48.8566101,2.3514992,8,Photon,Paris 
1094,913,48.8566101,2.3514992,8,Photon,Paris 
1095,915,46.2636996,-0.6312368,8,Photon,Amuré+(Deux-Sèvres) 
1096,916,48.8566101,2.3514992,8,Photon,Paris 
1097,917,45.7578137,4.8320114,8,Leaflet,Lyon+(Rhône)
1098,918,48.8566101,2.3514992,8,Photon,Paris 
1099,919,43.6112422,3.8767337,8,Photon,Montpellier+(Hérault) 
1100,920,45.7578137,4.8320114,8,Photon,Lyon+(Rhône) 
1101,921,48.8566101,2.3514992,8,Photon,Paris 
1102,922,50.3579317,3.5234846,8,Photon,Valenciennes+(Nord) 
1103,923,48.8566101,2.3514992,8,Photon,Paris 
1104,924,50.7396668,2.7349286,8,Photon,Bailleul+(Nord) 
1105,925,48.8566101,2.3514992,8,Photon,Paris 
1106,926,48.8566101,2.3514992,8,Photon,Paris 
1107,927,48.3119244,6.2088224,8,Photon,Avillers+(Vosges) 
1108,928,48.8566101,2.3514992,8,Photon,Paris 
1109,929,44.1623418,0.7608644,8,Leaflet,Agen+(Haute-Garonne) 
1110,930,48.8566101,2.3514992,8,Photon,Paris 
1111,931,48.8566101,2.3514992,8,Photon,Paris 
1112,932,43.4855,2.13617,8,Photon,Dourgne+(Tarn) 
1113,933,45.7578137,4.8320114,8,Photon,Lyon+(Rhône) 
1114,934,48.8566101,2.3514992,8,Leaflet,Paris
1115,938,48.8566101,2.3514992,8,Photon,Paris 
1116,939,48.6937223,6.1834097,8,Photon,Nancy+(Meurthe+et+Moselle) 
1117,940,48.6937223,6.1834097,8,Photon,Nancy+(Meurthe+et+Moselle) 
1118,942,47.590362,1.33297343,8,Photon,Blois+(Loir-et-Cher) 
1119,943,50.6305089,3.0706414,8,Photon,Lille+(Nord) 
1120,944,46.1591126,-1.1520434,8,Photon,La+Rochelle+(Charente+Maritime) 
1121,945,48.8566101,2.3514992,8,Photon,Paris 
1122,946,48.8035403,2.1266886,8,Leaflet,Versailles+(Yvelines)
1123,947,45.7578137,4.8320114,8,Photon,Lyon+(Rhône) 
1124,948,50.3752242,3.5137253,8,Photon,Anzin+(Nord) 
1125,949,45.6977109,4.8855966,8,Photon,Vénissieux+(Rhône) 
1126,950,45.8843751,2.1735208,8,Photon,Felletin+(Creuse) 
1127,951,43.8374249,4.3600687,8,Photon,Nîmes+(Gard) 
1128,952,48.8566101,2.3514992,8,Photon,Paris 
1129,953,48.8566101,2.3514992,8,Photon,Paris 
1130,954,45.64026915,5.6180293606526,8,Photon,Brégnier-Cordon+(Ain) 
1131,955,48.8566101,2.3514992,8,Photon,Paris 
1132,957,16.2696094,107.8980377,8,Photon,"Hué+(Trung,+Viet-Nam) "
1133,959,46.96506235,6.1190774837449,8,Photon,Levier+(Doubs) 
1134,960,48.8566101,2.3514992,8,Photon,Paris 
1135,961,48.8566101,2.3514992,8,Photon,Paris 
1136,962,49.7577729,0.374891,8,Photon,Fécamp+(Seine+Maritime) 
1137,963,48.8566101,2.3514992,8,Leaflet,Paris 
1138,964,48.8566101,2.3514992,8,Photon,Paris 
1139,965,48.4738362,-0.9694565,8,Photon,Varsovie+(Pologne) 
1140,966,49.72579,2.7640324,8,Photon,Goyencourt+(Somme) 
1141,967,48.8566101,2.3514992,8,Photon,Paris 
1142,968,48.8566101,2.3514992,8,Photon,Paris 
1143,969,48.8566101,2.3514992,8,Photon,Paris 
1144,970,46.6954728,0.8845484,8,Photon,Angles-sur-l’Anglin+(Vienne) 
1145,971,48.845432,2.2826721,8,Photon,Paris+(15ème+arrondissement) 
1146,973,47.2379985,6.0243568,8,Leaflet,Besançon+(Doubs) 
1147,974,52.5001698,5.7480821,8,Leaflet,Nederland
1148,975,48.8566101,2.3514992,8,Photon,Paris 
1149,976,47.06164,5.1017,8,Photon,Auvillars-sur-Saône+(Côte+d’Or) 
1150,977,48.8566101,2.3514992,8,Photon,Paris 
1151,978,48.8566101,2.3514992,8,Photon,Paris 
1152,979,48.8566101,2.3514992,8,Photon,Paris 
1153,980,47.9027336,1.9086066,8,Photon,Orléans+(Loiret) 
1154,982,48.8566101,2.3514992,8,Photon,Paris 
1155,983,43.6112422,3.8767337,8,Photon,Montpellier+(Hérault) 
1156,984,44.841225,-0.5800364,8,Photon,Bordeaux+(Gironde) 
1157,985,48.8566101,2.3514992,8,Photon,Paris 
1158,986,43.2961743,5.3699525,8,Photon,Marseille+(Bouches+du+Rhône) 
1159,987,50.0591099,1.3827656,8,Photon,Le+Tréport+(Seine+Maritime) 
1160,988,47.2379985,6.0243568,8,Photon,Besançon+(Doubs) 
1161,989,45.7578137,4.8320114,8,Photon,Lyon+(Rhône) 
1162,990,48.8566101,2.3514992,8,Photon,Paris 
1163,991,43.9492493,4.8059012,8,Photon,Avignon+(Vaucluse) 
1164,993,48.8566101,2.3514992,8,Photon,Paris 
1165,994,48.8566101,2.3514992,8,Photon,Paris 
1166,995,48.8566101,2.3514992,8,Photon,Paris 
1167,996,43.6044622,1.4442469,8,Photon,Toulouse+(Haute+Garonne) 
1168,997,45.7578137,4.8320114,8,Photon,Lyon+(Rhône) 
1169,998,46.0013373,0.3248033,8,Leaflet,""
1170,999,48.8566101,2.3514992,8,Photon,Paris 
1171,1000,48.8566101,2.3514992,8,Photon,Paris 
1172,1001,50.3579317,3.5234846,8,Photon,Valenciennes+(Nord) 
1173,1002,48.8493919,2.3322599446244654,10,Leaflet,Paris (6e arrondissement)
1174,1003,48.6771721,-1.8506953,8,Photon,Cancale+(Ille-et-Vilaine) 
1175,1004,48.8566101,2.3514992,8,Photon,Paris 
1176,1005,46.5375,2.60656,8,Photon,Vallon-en-Sully+(Allier) 
1177,1006,48.8566101,2.3514992,8,Photon,Paris 
1178,1007,46.8355,5.59492,8,Photon,Monay+(Jura) 
1179,1008,48.8493919,2.3322599446244654,8,Leaflet,Paris+(6e arrondissement) 
1180,1009,45.7578137,4.8320114,8,Photon,Lyon+(Rhône) 
1181,1010,48.5929768,-0.35950339063209,8,Photon,Flers-de-l’Orne+(Orne) 
1182,1011,48.8566101,2.3514992,8,Photon,Paris 
1183,1012,48.8995916,2.4985804,8,Photon,Montmartre+(Seine) 
1184,1013,46.5802596,0.340196,8,Photon,Poitiers+(Vienne) 
1185,1014,48.8566101,2.3514992,8,Photon,Paris 
1186,1015,45.7578137,4.8320114,8,Photon,Lyon+(Rhône) 
1187,1016,48.8566101,2.3514992,8,Photon,Paris 
1188,1017,48.0819636,3.2943395,8,Photon,Villeneuve-sur-Yonne+(Yonne) 
1189,1018,48.8566101,2.3514992,8,Photon,Paris 
1190,1019,48.8566101,2.3514992,8,Photon,Paris 
1191,1020,43.5298424,5.4474738,8,Photon,Aix-en-Provence+(Bouches-du-Rhône) 
1192,1021,48.8566101,2.3514992,8,Photon,Paris 
1193,1022,48.8566101,2.3514992,8,Photon,Paris 
1194,1023,48.8566101,2.3514992,8,Photon,Paris 
1195,1024,49.1196964,6.1763552,8,Photon,Metz+(Moselle) 
1196,1025,48.8566101,2.3514992,8,Photon,Paris 
1197,1026,48.8566101,2.3514992,8,Photon,Paris 
1198,1027,48.8566101,2.3514992,8,Photon,Paris 
1199,1028,48.8566101,2.3514992,8,Photon,Paris 
1200,1029,48.8566101,2.3514992,8,Photon,Paris 
1201,1030,48.8566101,2.3514992,8,Photon,Paris 
1202,1031,48.8566101,2.3514992,8,Photon,Paris 
1203,1032,48.8566101,2.3514992,8,Photon,Paris 
1204,1033,43.4014434,3.6959771,8,Photon,Sète+(Hérault) 
1205,1034,48.86672945,2.3404699027145,8,Photon,Paris+(2ème+arrondissement) 
1206,1035,43.2961743,5.3699525,8,Photon,Marseille+(Bouches+du+Rhône) 
1207,1037,48.8621574,2.337041186332698,8,Leaflet,Paris+(1er arrondissement)
1208,1038,47.3215806,5.0414701,8,Photon,Dijon+(Côte+d’Or) 
1209,1039,44.5579391,4.750318,8,Photon,Montélimar+(Drôme) 
1210,1040,48.8327419,2.3557816,8,Photon,Paris+(13ème+arrondissement) 
1211,1041,48.8566101,2.3514992,8,Photon,Paris 
1212,1043,48.8566101,2.3514992,8,Photon,Paris 
1213,1045,46.1591126,-1.1520434,8,Photon,La+Rochelle+(Charente-Maritime) 
1214,1046,43.7009358,7.2683912,8,Photon,Nice+(Alpes+Maritimes) 
1215,1047,48.8566101,2.3514992,8,Photon,Paris 
1216,1049,48.8035403,2.1266886,8,Photon,Versailles+(Yvelines) 
1217,1050,48.8566101,2.3514992,8,Photon,Paris 
1218,1051,47.3215806,5.0414701,8,Photon,Dijon+(Côte-d’Or) 
1219,1052,46.1866653,6.1922184,8,Photon,Genève+(Suisse) 
1220,1054,48.8566101,2.3514992,8,Photon,Paris 
1221,1055,48.7812807,3.305711,8,Photon,La+Ferté-Gaucher++(Seine-et-Marne) 
1222,1056,48.9098125,2.4528634806147,8,Photon,Saint-Denis+(Seine+Saint-Denis) 
1223,1057,48.8566101,2.3514992,8,Photon,Paris 
1224,1058,48.8566101,2.3514992,8,Photon,Paris 
1225,1059,44.4616788,2.7458669,8,Photon,Gavernac+(Aveyron) 
1226,1060,47.2186371,-1.5541362,8,Photon,Nantes+(Loire+Atlantique) 
1227,1061,48.8566101,2.3514992,8,Photon,Paris 
1228,1062,48.8566101,2.3514992,8,Photon,Paris 
1229,1063,48.8633043,2.34445,8,Leaflet,Paris+(2ème+arrondissement) 
1230,1064,47.3215806,5.0414701,8,Photon,Dijon+(Côte-d’Or) 
1231,1065,48.8566101,2.3514992,8,Photon,Paris 
1232,1066,48.8566101,2.3514992,8,Photon,Paris 
1233,1067,48.8566101,2.3514992,8,Photon,Paris 
1234,1068,48.8566101,2.3514992,8,Photon,Paris 
1235,1069,43.6112422,3.8767337,8,Photon,Montpellier+(Hérault) 
1236,1070,48.8566101,2.3514992,8,Photon,Paris 
1237,1071,43.6044622,1.4442469,8,Photon,Toulouse++(Haute-Garonne) 
1238,1073,43.6776223,4.6309653,8,Photon,Arles+(Bouches-du-Rhône) 
1239,1074,45.1875602,5.7357819,8,Photon,Grenoble+(Isère) 
1240,1075,44.841225,-0.5800364,8,Photon,Bordeaux+(Gironde) 
1241,1077,48.8566101,2.3514992,8,Photon,Paris 
1242,1078,48.8566101,2.3514992,8,Photon,Paris 
1243,1079,48.8566101,2.3514992,8,Photon,Paris 
1244,1080,47.6241674,4.3373194,8,Photon,Montbard+(Côte+d’Or) 
1245,1081,48.8566101,2.3514992,8,Photon,Paris 
1246,1082,43.6112422,3.8767337,8,Photon,Montpellier+(Hérault) 
1247,1083,48.8566101,2.3514992,8,Photon,Paris 
1248,1084,48.8566101,2.3514992,8,Photon,Paris 
1249,1085,48.8566101,2.3514992,8,Photon,Paris 
1250,1086,44.5532621,3.2901135,8,Photon,Marvejols+(Lozère) 
1251,1087,42.6985304,2.8953121,8,Photon,Perpignan+(Pyrénées+Orientales) 
1252,1088,46.7133901,4.695059,8,Photon,Buxy+(Saône+et+Loire) 
1253,1089,48.8829974,2.3819029030973,8,Photon,Paris+(XIXème+arrondissement) 
1254,1090,48.8493919,2.3322599446244654,8,Leaflet,Paris+(6e arrondissement)
1255,1091,48.1113387,-1.6800198,8,Photon,Rennes+(Ille+et+Vilaine) 
1256,1092,48.9356069,2.0917721820109,8,Photon,Saint-Germain-en-Laye++(Yvelines) 
1257,1093,48.8566101,2.3514992,8,Photon,Paris 
1258,1094,44.841225,-0.5800364,8,Photon,Bordeaux+(Gironde) 
1259,1097,48.1978559,3.282606,8,Photon,Sens+(Yonne) 
1260,1098,48.8566101,2.3514992,8,Photon,Paris 
1261,1099,45.8872222,0.9011111,8,Photon,Saint-Junien+(Haute-Vienne) 
1262,1100,48.8566101,2.3514992,8,Photon,Paris 
1263,1101,46.3961679,-0.2033613,8,Photon,Saint-Maixent+(Deux-Sèvres) 
1264,1102,48.8566101,2.3514992,8,Photon,Paris 
1265,1103,48.9356069,2.0917721820109,8,Photon,Saint-Germain-en-Laye 
1266,1104,45.7578137,4.8320114,8,Photon,Lyon+(Rhône) 
1267,1105,45.7774551,3.0819427,8,Photon,Clermont-+Ferrand+(Puy+de+Dôme) 
1268,1106,48.8587182,2.3789603963598,8,Photon,Paris+(11ème+arrondissement) 
1269,1107,49.2577886,4.031926,8,Photon,Reims+(Marne) 
1270,1108,47.2153658,-1.5539204658219,8,Leaflet,Nantes+(Loire-Atlantique) 
1271,1109,48.8566101,2.3514992,8,Photon,Paris 
1272,1110,49.929297,4.0338538,8,Photon,Neuve-Maison+(Aisne) 
1273,1111,48.8566101,2.3514992,8,Photon,Paris 
1274,1113,48.8566101,2.3514992,8,Photon,Paris 
1275,1114,48.8566101,2.3514992,8,Photon,Paris 
1276,1115,43.2961743,5.3699525,8,Photon,Marseille+(Bouches+du+Rhône) 
1277,1116,45.7578137,4.8320114,8,Photon,Lyon+(Rhône) 
1278,1117,47.3215806,5.0414701,8,Photon,Dijon+(Côte+d’Or) 
1279,1119,44.3002778,0.3416667,8,Photon,Aiguillon+(Lot-et-Garonne) 
1280,1120,45.7578137,4.8320114,8,Photon,Lyon+(Rhône) 
1281,1121,48.8566101,2.3514992,8,Photon,Paris 
1282,1122,46.1866653,6.1922184,8,Photon,Genève+(Suisse) 
1283,1123,50.6305089,3.0706414,8,Photon,Lille+(Nord) 
1284,1124,49.8677205,4.4288954,8,Photon,Maubert-Fontaine++(Ardennes) 
1285,1125,49.872,2.35582,8,Photon,Longueau+(Somme) 
1286,1126,48.8566101,2.3514992,8,Photon,Paris 
1287,1127,43.6044622,1.4442469,8,Photon,Toulouse+(Haute-Garonne) 
1288,1128,50.3579317,3.5234846,8,Photon,Valenciennes+(Nord) 
1289,1129,43.4902317,2.3764363,8,Photon,Mazamet+(Tarn) 
1290,1130,48.8566101,2.3514992,8,Photon,Paris 
1291,1131,48.268026,2.6953079,8,Photon,Nemours+(Seine-et-Marne) 
1292,1132,48.8198479,2.4159508,8,Photon,Charenton+(Val-de-Marne) 
1293,1133,48.8566101,2.3514992,8,Photon,Paris 
1294,1136,48.8566101,2.3514992,8,Photon,Paris 
1295,1137,48.8980123,2.3357454,8,Leaflet,Paris+(18ème+arrondissement)
1296,1138,48.5912734,6.8435322,8,Photon,Blamont+(Meurthe-et-Moselle) 
1297,1139,48.8454189,2.3525844249177834,8,Leaflet,Paris (5e arrondissement) 
1298,1140,48.8566101,2.3514992,8,Photon,Paris 
1299,1141,53.866444,10.684738,8,Photon,Lübeck+(Prusse) 
1300,1142,43.7009358,7.2683912,8,Photon,Nice+(Alpes+Maritimes) 
1301,1144,43.2961743,5.3699525,8,Photon,Marseille+(Bouches-du-Rhône) 
1302,1145,43.6044622,1.4442469,8,Photon,Toulouse+(Haute-Garonne) 
1303,1146,48.6530512,6.1947541,8,Photon,"Heillecourt,+Nancy+(Meurthe+et+Moselle) "
1304,1147,48.8566101,2.3514992,8,Photon,Paris 
1305,1148,48.8566101,2.3514992,8,Photon,Paris 
1306,1149,47.2186371,-1.5541362,8,Photon,Nantes+(Loire-Atlantique) 
1307,1150,43.2056788,1.0865093,8,Photon,Cazères+(Haute-Garonne) 
1308,1151,36.770201,3.0549982631266,8,Photon,Alger+(Algérie) 
1309,1152,48.8566101,2.3514992,8,Photon,Paris 
1310,1153,48.8566101,2.3514992,8,Photon,Paris 
1311,1154,47.3900474,0.6889268,8,Photon,Tours+(Indre+et+Loire) 
1312,1155,48.8566101,2.3514992,8,Photon,Paris 
1313,1156,48.0878217,7.278011,8,Photon,Türckheim+(Haut-Rhin) 
1314,1157,48.8566101,2.3514992,8,Photon,Paris 
1315,1158,48.8566101,2.3514992,8,Photon,Paris 
1316,1159,48.8035403,2.1266886,8,Photon,Versailles+(Yvelines) 
1317,1160,48.2971626,4.0746257,8,Photon,Troyes+(Aube) 
1318,1161,43.6589011,6.9239103,8,Photon,Grasse+(Alpes+maritimes). 
1319,1162,48.8566101,2.3514992,8,Photon,Paris 
1320,1163,48.3681064,3.7700707,8,Photon,Belleville+(Seine) 
1321,1164,48.8566101,2.3514992,8,Photon,Paris 
1322,1165,47.7132623,3.6653566,8,Photon,Irancy+(Yonne) 
1323,1166,45.0300955,3.8757116,8,Photon,Le+Puy+(Haute-Loire) 
1324,1167,48.8566101,2.3514992,8,Photon,Paris 
1325,1168,48.8566101,2.3514992,8,Photon,Paris 
1326,1169,43.6438486,4.4314211,8,Photon,Saint-Gilles+du+Gard+(Gard) 
1327,1170,48.8566101,2.3514992,8,Photon,Paris 
1328,1171,51.19996685,2.8722755823609,8,Leaflet,Brugge+(Belgique) 
1329,1172,50.7376746,3.1958465,8,Photon,Ostende+(Belgique) 
1330,1173,48.8566101,2.3514992,8,Photon,Paris 
1331,1174,44.841225,-0.5800364,8,Photon,Bordeaux+(Gironde) 
1332,1175,48.8566101,2.3514992,8,Photon,Paris 
1333,1176,48.8566101,2.3514992,8,Photon,Paris 
1334,1177,48.8566101,2.3514992,8,Photon,Paris 
1335,1178,42.6985304,2.8953121,8,Photon,Perpignan+(Pyrénées+Orientales) 
1336,1179,48.8566101,2.3514992,8,Photon,Paris 
1337,1180,48.8566101,2.3514992,8,Photon,Paris 
1338,1181,48.8566101,2.3514992,8,Photon,Paris 
1339,1182,50.3369772,3.5521978,8,Photon,Marly-lès-Valenciennes+(Nord) 
1340,1183,48.8566101,2.3514992,8,Photon,Paris 
1341,1185,48.8566101,2.3514992,8,Photon,Paris 
1342,1186,48.0293427,-1.931223,8,Photon,Saint-Thurial+(Ille-et-Vilaine) 
1343,1187,48.8566101,2.3514992,8,Photon,Paris 
1344,1188,45.6950021,4.7928827,8,Photon,Saint-Genis-Laval+(Bouches-du-Rhône) 
1345,1189,43.2961743,5.3699525,8,Photon,Marseille+(Bouches+du+Rhône) 
1346,1190,49.1196964,6.1763552,8,Photon,Metz+(Moselle) 
1347,1191,48.8566101,2.3514992,8,Photon,Paris 
1348,1192,47.2186371,-1.5541362,8,Photon,Nantes+(Loire+Atlantique) 
1349,1193,48.8566101,2.3514992,8,Photon,Paris 
1350,1195,48.8566101,2.3514992,8,Photon,Paris 
1351,1196,50.6305089,3.0706414,8,Photon,Lille+(Nord) 
1352,1197,49.4404591,1.0939658,8,Photon,Rouen+(Seine-Maritime) 
1353,1198,49.4300997,2.0823355,8,Photon,Beauvais+(Oise) 
1354,1199,36.770201,3.0549982631266,8,Photon,Alger+(Algérie) 
1355,1200,48.8965132,-0.1383265,8,Photon,Falaise+(Calvados) 
1356,1201,48.8566101,2.3514992,8,Photon,Paris 
1357,1202,48.8566101,2.3514992,8,Photon,Paris 
1358,1203,47.2509596,5.5793739,8,Photon,Montrambert-Marpain+(Jura) 
1359,1204,48.8566101,2.3514992,8,Photon,Paris 
1360,1205,48.8566101,2.3514992,8,Photon,Paris 
1361,1206,43.7009358,7.2683912,8,Photon,Nice+(Alpes+Maritimes) 
1362,1207,47.5594387,5.270281,8,Leaflet,Chazeuil+(Côte+d’Or) 
1363,1208,48.8566101,2.3514992,8,Photon,Paris 
1364,1209,48.0073498,0.1967379,8,Photon,Le+Mans+(Sarthe) 
1365,1210,48.8566101,2.3514992,8,Photon,Paris 
1366,1211,47.05249335,-0.87821125450941,8,Photon,Cholet+(Maine+et+Loire) 
1367,1212,48.1113387,-1.6800198,8,Photon,Rennes+(Ille+et+Vilaine) 
1368,1213,48.867687000000004,2.3431224434476814,8,Leaflet,Paris (2e arrondissement)
1369,1214,48.8566101,2.3514992,8,Photon,Paris 
1370,1215,47.3900474,0.6889268,8,Photon,Tours+(Indre+et+Loire) 
1371,1216,48.8137759,2.5107384,8,Photon,Champigny-sur-Marne+(Val+de+Marne) 
1372,1217,49.3311967,-0.3998763,8,Photon,Étiolles+(Seine-et-Oise) 
1373,1218,48.4250631,2.9965183,8,Photon,Sucy-en-Brie+(Seine-et-Marne) 
1374,1219,48.8566101,2.3514992,8,Photon,Paris 
1375,1220,48.8566101,2.3514992,8,Photon,Paris 
1376,1221,47.6014104,7.4966546,8,Photon,Blotzheim+(Haut-Rhin) 
1377,1222,48.8566101,2.3514992,8,Photon,Paris 
1378,1223,49.2011432,6.9276846,8,Photon,Stiring-Wendel+(Moselle) 
1379,1224,48.5618483,-3.1502007,8,Leaflet,Guingamp
1380,1226,48.8566101,2.3514992,8,Photon,Paris 
1381,1227,47.3215806,5.0414701,8,Photon,Dijon+(Côte+d’Or) 
1382,1228,48.8566101,2.3514992,8,Photon,Paris 
1383,1230,48.8566101,2.3514992,8,Photon,Paris 
1384,1231,50.6036393,3.8527922,8,Photon,Anvers+(Belgique) 
1385,1232,43.1257311,5.9304919,8,Photon,Toulon+(Var) 
1386,1233,43.5298424,5.4474738,8,Photon,Aix-en-Provence+(Bouches-du-Rhône) 
1387,1234,43.7009358,7.2683912,8,Photon,Nice+(Alpes-maritimes) 
1388,1235,45.0697151,7.5176764,11,Leaflet,Rivoli (Italie)
1389,1236,48.8566101,2.3514992,8,Photon,Paris 
1390,1237,48.8566101,2.3514992,8,Photon,Paris 
1391,1238,48.8566101,2.3514992,8,Photon,Paris 
1393,1241,48.425186,3.349561,8,Photon,Passy+(Seine) 
1394,1242,48.8566101,2.3514992,8,Photon,Paris 
1395,1243,48.8566101,2.3514992,8,Photon,Paris 
1396,1244,48.8566101,2.3514992,8,Photon,Paris 
1397,1245,48.851795,2.3177545,8,Photon,Paris+(7ème+arrondissement) 
1398,1246,48.0231226,-4.5397715,8,Photon,Audierne+(Finistère) 
1399,1248,48.8566101,2.3514992,8,Photon,Paris 
1400,1249,45.7578137,4.8320114,8,Photon,Lyon+(Rhône) 
1401,1250,48.4049375,2.7015872,8,Photon,Fontainebleau+(Seine+et+Marne) 
1402,1251,44.841225,-0.5800364,8,Photon,Bordeaux+(Gironde) 
1403,1252,48.8566101,2.3514992,8,Photon,Paris 
1404,1253,48.4049375,2.7015872,8,Photon,Fontainebleau+(Seine+et+Marne) 
1405,1254,51.0538286,3.7250121,8,Leaflet,Gent (Belgique)
1406,1255,43.2961743,5.3699525,8,Photon,Marseille+(Bouches+du+Rhône) 
1407,1256,48.8566101,2.3514992,8,Photon,Paris 
1408,1257,43.6044622,1.4442469,8,Photon,Toulouse+(Haute-Garonne) 
1409,1258,44.8422361,-0.6469599,8,Photon,Mérignac+(Gironde) 
1410,1259,48.86533265,2.3995650741333,8,Photon,Paris+(20ème+arrondissement)
1411,1260,43.6112422,3.8767337,8,Photon,Montpellier+(Hérault) 
1412,1261,43.63071345,7.4761610164014,8,Photon,Monaco 
1413,1262,47.25417435,-0.066185388697267,8,Photon,Saumur+(Maine-et-Loire) 
1414,1263,48.8621574,2.337041186332698,8,Leaflet,Paris+(1er arrondissement) 
1415,1264,48.8566101,2.3514992,8,Photon,Paris 
1416,1265,48.8566101,2.3514992,8,Photon,Paris 
1417,1266,48.8497413,-1.40851,8,Photon,La+Meurdraquière+(Manche) 
1418,1267,48.8566101,2.3514992,8,Photon,Paris 
1419,1268,48.8566101,2.3514992,8,Photon,Paris 
1420,1269,49.4404591,1.0939658,8,Photon,Rouen+(Seine+Maritime) 
1421,1270,43.4933379,-1.475099,8,Photon,Bayonne+(Pyrénées+Atlantiques) 
1422,1271,48.8566101,2.3514992,8,Photon,Paris 
1423,1273,48.8566101,2.3514992,8,Photon,Paris 
1424,1274,48.8566101,2.3514992,8,Photon,Paris 
1425,1275,50.6305089,3.0706414,8,Photon,Lille+(Nord) 
1426,1276,43.6044622,1.4442469,8,Photon,Toulouse+(Haute-Garonne). 
1427,1277,49.0457362,3.4027111,8,Photon,Château-Thierry+(Aisne) 
1428,1278,48.584614,7.7507127,8,Photon,Strasbourg+(Bas-Rhin) 
1429,1279,48.9399476,7.7432539,8,Photon,Wœrth+(Bas-Rhin) 
1430,1280,48.86387315,2.3617859296827,8,Photon,Paris+(3ème+arrondissement) 
1431,1281,47.4739884,-0.5515588,8,Photon,Angers+(Maine+et+Loire) 
1432,1283,49.6343606,-1.628568690749,8,Photon,Cherbourg+(Manche) 
1433,1285,47.590362,1.33297343,8,Leaflet,Blois+(Loir+et+Cher) 
1434,1286,48.2971626,4.0746257,8,Photon,TROYES 
1435,1288,48.8566101,2.3514992,8,Photon,PARIS 
