record_id,portraited_person,wikidata_id,filename,creator,name_norm,creator_wikidata_id,created,description,format,publisher,rights,source,subject,original_filename,size
420,Georges Diebolt (1816-1861),Q3102610,c78dedf856bc0ca1c6b4c18f9d7fa001.jpg,anonymous,anonymous,Q4233718,1842-1846,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.132,portrait,DIÉBOLT.jpg,53999
425,Abel Dimier (1794-1864),Q2821503,1ac546e6abedd135da01875e17e9f97f.jpg,François Dubois,François Dubois,Q2126266,1820,"huile, toile, collé, contreplaqué",22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.37,portrait,dimier2016_0_37 dopo (FILEminimizer).jpeg,124831
430,Amédée Doublemard (1826-1900),Q2844647,87a3e7e776f2a1b7b4d113bea702266d.jpg,Felix Henri Giacomotti,Felix Henri Giacomotti,Q1479490,1856-1858,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.201,portrait,DOUBLEMARD.jpg,121970
438,Félix Duban (1797-1870),Q653434,8e9f43c10943f2ffdc5645cef848acde.jpg,anonymous,anonymous,Q4233718,1824-1829,"huile, toile, collé, contreplaqué",22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.55,portrait,DUBAN.jpg,309026
439,Alphée Dubois (1831-1905),Q693415,00e34fdb217011b85224a7ba81eef1e9.jpg,Jules-Élie Delaunay,Jules-Élie Delaunay,Q745313,1860,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.199,portrait,dubois2016_0_ 199 dopo (FILEminimizer).jpeg,258723
440,Théodore Dubois (1837-1924),Q259121,7c1ff5c4e3aa771b01ba7fc2644ed3da.jpg,Jules Lefebvre,Jules Lefebvre,Q433973,1861,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.231,portrait,DUBOIS Clément.jpg,140068
442,François Dubois (1790-1871),Q2126266,e4767a48b6bfadbf16be1d832d248f02.jpg,François Bouchot,François Bouchot,Q2445657,1819,"huile, toile, collé, contreplaqué",22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.36,portrait,DUBOIS l'aïné.jpg,468064
443,Henri-Joseph Dubouchet (1833-1909),Q3130406,7495a5eca4e3197d38353178713532ff.jpg,anonymous,anonymous,Q4233718,1860,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.223,portrait,DUBOUCHET.jpg,130616
458,Augustin-Alexandre Dumont (1801-1884),Q179725,01fc3af73f42f836699ac840c50bf4e4.jpg,Auguste-Hyacinthe Debay,Auguste-Hyacinthe Debay,Q2870992,1824-1828,"huile, toile, collé, contreplaqué",22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.55,portrait,DUMONT.jpg,390093
464,Jules Duprato (1827-1892),Q376547,cf6cd99f155c0728f07167621fa7cfc1.jpg,Gustave Boulanger,Gustave Boulanger,Q726564,1851,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.168,portrait,DUPRATO.jpg,80105
466,François-Xavier Dupré (1809-1871),Q26702351,2989e9dbd9edf58d91f2f9e4366906bc.jpg,anonymous,anonymous,Q4233718,1828-1832,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.70,portrait,DUPRÉ.jpg,310973
469,Daniel Jean Baptiste Dupuis (1849-1889),Q3013986,a92ce37ac93ecf248aaf48e6e210c985.jpg,anonymous,anonymous,Q4233718,1872,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.283,portrait,dupuis2016_0_ 283 dopo (FILEminimizer).jpeg,230574
472,Pierre Amédée Durand (1789-1873),Q94939575,a037db95c419fb000e89ec9bea3298f0.jpg,anonymous,anonymous,Q4233718,1810,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.4,portrait,DURAND.JPG,32871
477,Arthur Dutert (1839-1868),Q43292386,0b5f1d75f9632f52a70ce75f2f28eb34.jpg,Diogene Ulyssee Napoleon Maillart,Diogene Ulyssee Napoleon Maillart,Q3028695,1864,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.246,portrait,DUTERT Arthur.jpg,124909
478,Ferdinand Dutert (1845-1906),Q153163,47b3e4aa35b5adbb84d636f5e36a1eb8.jpg,Fernand Lematte,Fernand Lematte,Q1406521,1869,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.268,portrait,DUTERT Ferdinand.jpg,102587
485,Antoine Elwart (1808-1877),Q374582,087819808dae07c77ffc14cb76459605.jpg,anonymous,anonymous,Q4233718,1835-1836,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.100,portrait,ELWART.JPG,96081
487,Louis-Constant Ermel (1798-1871),Q43439781,a62e5582293d675f50a3275aca4031da.jpg,François Bouchot,François Bouchot,Q2445657,1824-1828,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.58,portrait,ERMEL.jpg,92136
489,Pierre Esquié (1853-1933),Q3384918,dd0db8349e735d1bf7495010cb0ed818.jpg,anonymous,anonymous,Q4233718,1882,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.321,portrait,ESQUIÉ.jpg,204004
493,Léon Fagel (1851-1913),Q3270951,fa1b5d2f44ed90801ce10322227a4dba.jpg,Alfred-Henri Bramtot,Alfred-Henri Bramtot,Q19788029,1884,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.312,portrait,FAGEL.jpg,167264
495,Alexandre Falguière (1831-1900),Q2140000,16571135b70008171f59704c61ca98f1.jpg,Benjamin Ulmann,Benjamin Ulmann,Q2896262,1859,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.215,portrait,FALGUIÈRE.jpg,125212
497,Charles Victor Famin (1809-1910),Q18540644,a156361d8c6241b9c601ca6d38d34965.jpg,Ernest Hébert,Ernest Hébert,Q1350125,1841,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.103,portrait,FAMIN Ch. Victor.jpg,120887
500,Jean-Baptiste Farochon (1812-1871),Q3164083,5dac30c48ca687c3c36e0a4757071847.jpg,Charles Octave Blanchard,Charles Octave Blanchard,Q2959924,1839,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.102,portrait,FAROCHON.jpg,121221
506,Éloi Firmin Féron (1802-1876),Q274777,0a371812351872c8ad181a79cf48e3e6.jpg,anonymous,anonymous,Q4233718,1826-1831,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.67,portrait,FÉRON.JPG,512054
508,Maurice Ferrary (1852-1904),Q3300778,7fc2da9ace4073fce1464d674fe5b293.jpg,anonymous,anonymous,Q4233718,1882,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.320,portrait,FERRARY.jpg,378983
509,Gabriel Ferrier (1847-1914),Q3093735,fbdf71edced887f8e662424f0ed1dad9.jpg,Joseph Wencker,Joseph Wencker,Q3185784,1876,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.280,portrait,FERRIER.jpg,96820
511,Hippolyte Flandrin (1809-1864),Q472235,8e9718e2c8863fff66cef71e9d9c239e.jpg,Hippolyte Flandrin,Hippolyte Flandrin,Q472235,1832,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.89,auto-portrait,FLANDRIN.JPG,92207
512,Constantin Font (1890-1954),Q2994968,05808e67b7095b82b4d85b59e8fc7aca.jpg,Constantin Font,Constantin Font,Q2994968,1921,huile sur bois,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.436,auto-portrait,FONT.JPG,120245
515,Henri-Joseph de Forestier (1787-1874),Q3130413,e470a8f4e813da4e58c02eb0dd488f68.jpg,Auguste Vinchon,Auguste Vinchon,Q2871451,1814,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.12,portrait,DE FORESTIER.JPG,66923
518,Siméon Foucault (1884-1923),Q3484829,722f6d3643b49d404164fbb595d3f4da.jpg,Gabriel Charles Girodon,Gabriel Charles Girodon,Q3093759,1912,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.425,portrait,FOUCAULT.jpg,103181
533,Claude Ferdinand Gaillard (1834-1887),Q251292,84daad130e1364d0cb0ec78333faa5ee.jpg,Claude Ferdinand Gaillard,Claude Ferdinand Gaillard,Q251292,1856,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.205,auto-portrait,GAILLARD.jpg,71093
534,Charles Galibert (1826-1858),Q1064488,217479ee1498a4580fb2d9f537ee6ccf.jpg,François Chifflart,François Chifflart,Q3084252,1854-1855,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.187,portrait,GALIBERT.JPG,147363
544,Charles Garnier (1825-1898),Q313556,e2aad731421578220fe245fd7a019ea9.jpg,Gustave Boulanger,Gustave Boulanger,Q726564,1854,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.165,portrait,GARNIER.jpg,110880
545,Tony Garnier (1869-1948),Q1544,9d44cde91c286b6fb8b799e659f51ec2.jpg,anonymous,anonymous,Q4233718,1899,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.390,portrait,"Tony GARNIER, ht, h _45 ; l _36 cm.jpg",91250
551,Léon Gastinel (1823-1906),Q332795,a07e5f55a0574a75146af4c7833b46fe.jpg,Alexandre Cabanel,Alexandre Cabanel,Q310437,1846-1848,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.158,portrait,GASTINEL.jpg,115537
564,Gustave Adolphe Gerhardt (1843-1921),Q22968789,acceeef1fdcafc2e19858d5432260314.jpg,Jules Louis Machard,Jules Louis Machard,Q3188753,1865,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.251,portrait,GERHARDT.jpg,436465
569,Jean-Baptiste Gibert (1806-1889),Q23820293,78665ef232494aa5b7dd1b6edd5b389f.jpg,Gustave Boulanger,Gustave Boulanger,Q726564,1854,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.78,portrait,GIBERT Jean-B..JPG,89874
571,Émile Gilbert (1793-1874),Q3588575,dc9841107e3d33fb624d30ca00d8e339.jpg,anonymous,anonymous,Q4233718,1823-1827,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.51,portrait,GILBERT.jpg,280918
574,Léon Ginain (1825-1898),Q3270995,77bb108635f963bb9e7cc54ebf90a319.jpg,Émile Lévy,Émile Lévy,Q3588633,1858,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.183,portrait,GINAIN.jpg,111485
576,Paul-Albert Girard (1839-1920),Q17328851,404038ee9a037603fcc0827459e2950e.jpg,Jules Lefebvre,Jules Lefebvre,Q433973,1861,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.230,portrait,GIRARD.jpg,130323
586,Gabriel Charles Girodon (1884-1941),Q3093759,98af23be3f915cf5d954f37fb016053a.jpg,Gabriel Charles Girodon,Gabriel Charles Girodon,Q3093759,1922,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.424,auto-portrait,GIRODON.jpg,112793
589,André Giroux (1801-1879),Q2847853,e0d36dbdab55d7ae45e52e650ca0c74e.jpg,anonymous,anonymous,Q4233718,1826-1829,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.64,portrait,GIROUX.jpg,406354
593,Charles-Joseph Godde (1821-1852),Q2958165,07d9c8dc70baba8ce2296063fc47e940.jpg,anonymous,anonymous,Q4233718,1842-1845,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.133,portrait,GODDE.jpg,263339
606,Edmond Grasset (1852-1880),Q3047847,ba690263b84efb5b18e8363e6d071205.jpg,François Schommer,François Schommer,Q18636954,1878,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.306,portrait,GRASSET.JPG,81374
612,Théodore-Charles Gruyère (1814-1885),Q332396,2179abdbc9ff8c13c602df6a74b28ac1.jpg,Ernest Hébert,Ernest Hébert,Q1350125,1840-1844,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.122,portrait,GRUYERE.jpg,353892
613,Julien Guadet (1834-1908),Q3189515,48fe6ecfac78113ef254973b7d4db613.jpg,Diogene Ulyssee Napoleon Maillart,Diogene Ulyssee Napoleon Maillart,Q3028695,1864,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.245,portrait,GUADET.jpg,154924
616,Jean-Baptiste Guenepin (1807-1888),Q2404853,bccafae85032a915a3f416e4b80c5647.jpg,anonymous,anonymous,Q4233718,1838-1842,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.113,portrait,GUÉNEPIN J.François.jpg,141860
622,Edmond Guillaume (1826-1894),Q3047845,f876cb46a1844184fc3b71317ac091c7.jpg,Félix-Auguste Clément,Félix-Auguste Clément,Q4223261,1856,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.204,portrait,GUILLAUME Edmond.jpg,84908
623,Jean-Baptiste Claude Eugène Guillaume (1822-1905),Q2615602,3d81d07f7c3999fb8f4ad0e4b9ce169c.jpg,François-Léon Benouville,François-Léon Benouville,Q1341719,1851,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.154,portrait,GUILLAUME Eugène.jpg,81201
626,Albert Guillon (1801-1854),Q1354891,7979eb17e00d9dab9c24e00f1e50278d.jpg,Jean-Pierre Norblin de La Gourdaine,Jean-Pierre Norblin de La Gourdaine,Q941569,1827,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.66,portrait,guillon2016_0_66 dopo (FILEminimizer).jpg,234177
629,Ernest Guiraud (1837-1892),Q727341,d29939355d8c7fe30163f7962dbceb65.jpg,Benjamin Ulmann,Benjamin Ulmann,Q2896262,1859,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.219,portrait,GUIRAUD.jpg,88593
